mse,average
0.400801,
0.398851,
0.396124,
0.392936,
0.389360,
0.384964,
0.379811,
0.374268,
0.368792,
0.363414,
0.358836,
0.353875,
0.348770,
0.343527,
0.338287,
0.333158,
0.327645,
0.321633,
0.316620,
0.311350,
0.304740,
0.297709,
0.291700,
0.284748,
0.277127,
0.270188,
0.262407,
0.256283,
0.250606,
0.245557,
0.240730,
0.237390,
0.236043,
0.236432,
0.238501,
0.242462,
0.247617,
0.253333,
0.258831,
0.264212,
0.270307,
0.276355,
0.281872,
0.287484,
0.293661,
0.300408,
0.307268,
0.313897,
0.319885,
0.325180,
0.330273,
0.334870,
0.338856,
0.342252,
0.344671,
0.346526,
0.347772,
0.348100,
0.347048,
0.344829,
0.341637,
0.337430,
0.332455,
0.327188,
0.320931,
0.313813,
0.305986,
0.297609,
0.289165,
0.281297,
0.273257,
0.264984,
0.256315,
0.247111,
0.237211,
0.227256,
0.217683,
0.208111,
0.199873,
0.192389,
0.185365,
0.177780,
0.170576,
0.164079,
0.158298,
0.152763,
0.147812,
0.143667,
0.139768,
0.137005,
0.135104,
0.134001,
0.134115,
0.135464,
0.138239,
0.141988,
0.146272,
0.150984,
0.156330,
0.161966,
0.167898,
0.173906,
0.179674,
0.185578,
0.191573,
0.197773,
0.203959,
0.209874,
0.215228,
0.220293,
0.224717,
0.228522,
0.231870,
0.234823,
0.237724,
0.240552,
