date,date1,date2,date3,date4,date5,OT,OT,OT
11.765187,9.127405,55.911763,4109.565383,0.229526,31.011346,5.917919,2.205176,0.000685
11.812412,9.155881,55.936252,4106.208858,0.211946,31.020219,5.889132,2.194732,0.000853
11.858374,9.185362,55.958433,4102.871932,0.194676,31.029138,5.861878,2.185920,-0.000564
11.904343,9.214007,55.979369,4099.554737,0.174633,31.036088,5.835484,2.175992,-0.000667
11.952305,9.242791,55.994914,4096.256531,0.157693,31.046841,5.811266,2.167340,-0.000816
11.998227,9.271776,56.009860,4092.977144,0.136950,31.054918,5.790153,2.158217,-0.001370
12.045498,9.299591,56.023198,4089.713601,0.116645,31.065894,5.771209,2.152087,-0.001887
12.092658,9.328448,56.035162,4086.466113,0.096649,31.074891,5.754971,2.145301,-0.001196
12.139610,9.355113,56.044545,4083.234364,0.076839,31.084261,5.738698,2.139498,0.000878
12.187404,9.381680,56.049859,4080.014847,0.053800,31.091176,5.722868,2.135370,-0.001494
12.233034,9.411512,56.054002,4076.810676,0.031569,31.099372,5.710994,2.130904,-0.000743
12.278068,9.440464,56.056640,4073.617617,0.010581,31.107991,5.699985,2.124612,-0.001230
12.326306,9.469565,56.056673,4070.436375,-0.010865,31.116080,5.689354,2.120222,-0.002874
12.371139,9.497281,56.053938,4067.265064,-0.032393,31.124734,5.684272,2.117575,-0.002387
12.418373,9.525359,56.048280,4064.103359,-0.055832,31.133486,5.678368,2.114593,-0.003669
12.463835,9.553808,56.040975,4060.949042,-0.079451,31.143805,5.676098,2.112278,-0.003669
12.510719,9.582888,56.031442,4057.802873,-0.104105,31.153677,5.674653,2.113317,-0.002199
12.557664,9.612349,56.017481,4054.660971,-0.127678,31.162129,5.677309,2.114001,-0.004205
12.604788,9.639373,55.999414,4051.528557,-0.190956,31.261253,5.680975,2.116357,47.996000
12.651986,9.667537,55.975248,4048.408055,-0.254959,31.361759,5.693509,2.118314,47.995557
12.699019,9.695862,55.945203,4045.296791,-0.317706,31.461062,5.710177,2.124809,47.995944
12.744664,9.725231,55.908448,4042.190604,-0.381078,31.559298,5.731148,2.132623,47.994941
12.789002,9.756517,55.863705,4039.087912,-0.444032,31.659638,5.758271,2.141783,47.996955
12.833895,9.786406,55.812947,4035.983072,-0.509148,31.758961,5.790367,2.153851,47.997549
12.880014,9.815221,55.756921,4032.876484,-0.572538,31.861056,5.826889,2.166766,47.997433
