0,1,2,3,4,5,6,7,8
0.25408387417594547,0.7486010725606643,-0.18090473026553772,-0.24787154578792622,-0.10951728938477696,0.2518143045955055,0.531492165509449,0.5314921655094496,0.2782031879242024
0.25718056257327576,0.7523599670655908,-0.18676793327428942,-0.25206975395046927,-0.07404785589837878,0.25263973059097966,0.543302902890284,0.543302902890283,0.2782031879242024
0.2602716000793703,0.7561148641640956,-0.19233612372818928,-0.25628437580057617,-0.03785639832065428,0.2534651565864538,0.5536577600244461,0.5536577600244458,0.2782031879242024
0.26335698669422863,0.759863098918565,-0.1976065573244026,-0.26051415662578054,-0.001071849525054826,0.254291206015459,0.5625308801773408,0.5625308801773403,0.2782031879242024
0.2664367224178507,0.7636086687354202,-0.20257374545725593,-0.26475778196540406,0.036215537477004074,0.25511725544446423,0.5699022347517192,0.5699022347517194,0.2782031879242024
0.2695096770719899,0.7673475762082395,-0.20723631597533188,-0.2690139117523915,0.07387682981207111,0.25594330487346945,0.5757577456899899,0.5757577456899893,0.2782031879242024
0.2725769808348929,0.77108115380583,-0.21159289672721215,-0.2732811717778517,0.11180888118138546,0.2567693543024746,0.5800893657208055,0.5800893657208057,0.2782031879242024
0.27563750352831295,0.7748107339969997,-0.2156421155614803,-0.27755816222651647,0.149882758711496,0.25759602716501134,0.5828951155656001,0.5828951155656018,0.2782031879242024
0.2786923753304968,0.7785349843129402,-0.21938534462955278,-0.2818434747476586,0.18798242281629673,0.25842207659401656,0.5841790777701703,0.58417907777017,0.2782031879242024
0.28174159624144446,0.7822539047536528,-0.2228225839314305,-0.2861356753841748,0.22600472719702686,0.25924874945655285,0.5839513474360607,0.5839513474360621,0.2782031879242024
0.28478403608290914,0.7859674953191366,-0.2259579499213666,-0.2904333387144196,0.2638207389802352,0.26007479888555807,0.5822279406347983,0.5822279406347975,0.2782031879242024
0.28782082503313766,0.7896770884781986,-0.22879281475078042,-0.29473501371037164,0.30130152529247073,0.2609014717480948,0.5790306618755151,0.5790306618755153,0.2782031879242024
0.2908508329138832,0.7933800192932257,-0.23133129487392307,-0.299039266414927,0.3383697264096627,0.26172814461063154,0.5743869324666041,0.574386932466604,0.2782031879242024
0.2938751899033926,0.7970789527018306,-0.23357887889646797,-0.30334468847735874,0.3748835161710148,0.26255481747316783,0.5683295821213636,0.5683295821213641,0.2782031879242024
0.29689389600166616,0.8007712237664005,-0.23554105542408757,-0.30764984594056305,0.4107397482777664,0.26338149033570457,0.560896606555603,0.5608966065556031,0.2782031879242024
0.29990582103045643,0.8044594974245487,-0.23722468521386872,-0.31195337313110766,0.44582238314381145,0.2642081631982413,0.5521308941989436,0.5521308941989448,0.2782031879242024
0.3029109649897633,0.8081424412074681,-0.23863662902290417,-0.3162538873046425,0.48004116775773403,0.2650348360607776,0.5420799254569356,0.5420799254569345,0.2782031879242024
0.30591158823608156,0.8118200551151592,-0.23978511975969916,-0.32055005692957095,0.5132929558207734,0.26586150892331434,0.530795448190244,0.5307954481902455,0.2782031879242024
