date,date,date,date,date,date,OT,OT,OT
7.92116,15.72334,40.39077,3703.47331,-0.83334,71.79445,9.824258489,3.270958169,0
7.93666,15.77093,40.31318,3698.74921,-0.76799,71.80279,9.906740262,3.298420235,0
7.95213,15.81845,40.24209,3693.96927,-0.70088,71.81114,9.980438272,3.322957772,0
7.96757,15.86592,40.17766,3689.13757,-0.63223,71.8195,10.04496437,3.344441548,0
7.98299,15.91333,40.12001,3684.25842,-0.56225,71.82785,10.09998207,3.362759531,0
7.99837,15.96068,40.06923,3679.33631,-0.49116,71.83622,10.14521072,3.377818278,0
8.01374,16.00798,40.02541,3674.37594,-0.41918,71.84458,10.18042899,3.389544097,0
8.02907,16.05521,39.9886,3669.38215,-0.34656,71.85295,10.20547758,3.397883953,0
8.04438,16.10239,39.95883,3664.35993,-0.27352,71.86131,10.22026115,3.402806098,0
8.05966,16.14951,39.93612,3659.31432,-0.20031,71.86969,10.22474931,3.404300418,0
8.07491,16.19656,39.92045,3654.25046,-0.12717,71.87806,10.2189768,3.402378478,0
8.09013,16.24355,39.91177,3649.17348,-0.05433,71.88643,10.20304274,3.39707328,0
8.10533,16.29049,39.91004,3644.08854,0.01796,71.89481,10.17710903,3.388438725,0
8.12049,16.33736,39.91517,3639.00075,0.08947,71.90319,10.14139791,3.376548815,0
8.13563,16.38417,39.92705,3633.91514,0.15997,71.91157,10.09618884,3.361496586,0
8.15074,16.43092,39.94556,3628.83667,0.22924,71.91996,10.04181457,3.343392829,0
8.16583,16.4776,39.97055,3623.77015,0.29706,71.92834,9.978656718,3.322364609,0
8.18088,16.52423,40.00187,3618.72028,0.36323,71.93673,9.907140861,3.298553613,0
8.19591,16.57079,40.03931,3613.69154,0.42754,71.94512,9.82773117,3.272114388,0
8.21091,16.61729,40.08269,3608.68826,0.48982,71.95352,9.740924839,3.243212474,0
8.22588,16.66373,40.13179,3603.71454,0.5499,71.96191,9.647246337,3.21202249,0
8.24083,16.71011,40.18637,3598.77426,0.60759,71.97031,9.547241604,3.178726206,0
8.25574,16.75643,40.24619,3593.87105,0.66277,71.97871,9.441472302,3.143510626,0
8.27063,16.80269,40.311,3589.00833,0.71528,71.98711,9.330510219,3.106566125,0
8.28549,16.84889,40.38051,3584.18922,0.76501,71.99552,9.214931891,3.068084658,0
8.30033,16.89503,40.45446,3579.41661,0.81184,72.00393,9.095313533,3.028258075,0
8.31514,16.94111,40.53256,3574.69313,0.85569,72.01235,8.972226332,2.987276551,0
8.32992,16.98714,40.61452,3570.02114,0.89646,72.02076,8.846232149,2.945327156,0
8.34468,17.03311,40.70003,3565.40273,0.93409,72.02918,8.717879659,2.902592569,0
8.35941,17.07902,40.78879,3560.83977,0.96851,72.03761,8.587700961,2.859249952,0
8.37411,17.12488,40.88049,3556.33385,0.99969,72.04604,8.456208664,2.815469976,0
8.38879,17.17068,40.97483,3551.88633,1.0276,72.05448,8.323893446,2.77141601,0
8.40345,17.21643,41.07149,3547.49835,1.0522,72.06292,8.191222074,2.727243465,0
8.41807,17.26212,41.17016,3543.17081,1.07349,72.07136,8.058635887,2.683099281,0
8.43268,17.30776,41.27053,3538.9044,1.09148,72.07982,7.926549686,2.639121566,0
8.44726,17.35335,41.37229,3534.69962,1.10616,72.08827,7.795351035,2.595439358,0
8.46181,17.39889,41.47514,3530.55676,1.11757,72.09674,7.665399916,2.552172513,0
8.47635,17.44438,41.57877,3526.47594,1.12573,72.10521,7.537028714,2.509431696,0
8.49085,17.48982,41.68289,3522.45713,1.13068,72.11369,7.4105425,2.467318481,0
8.50534,17.53521,41.7872,3518.50011,1.13246,72.12217,7.286219556,2.42592552,0
8.5198,17.58056,41.89141,3514.60455,1.13111,72.13066,7.16431213,2.385336798,0
8.53424,17.62585,41.99524,3510.76995,1.12671,72.13916,7.045047365,2.345627943,0
8.54865,17.67111,42.09842,3506.99573,1.11931,72.14767,6.928628382,2.306866583,0
8.56305,17.71631,42.20067,3503.28115,1.10897,72.15619,6.815235478,2.269112746,0
8.57742,17.76147,42.30174,3499.62542,1.09577,72.16471,6.705027409,2.232419292,0
8.59177,17.80659,42.40137,3496.02761,1.07979,72.17325,6.598142743,2.196832354,0
8.6061,17.85167,42.49931,3492.48673,1.06111,72.18179,6.494701241,2.162391808,0
8.62041,17.89671,42.59532,3489.00172,1.0398,72.19034,6.394805265,2.129131735,0
8.6347,17.9417,42.68917,3485.57142,1.01595,72.1989,6.298541176,2.097080888,0
8.64896,17.98665,42.78065,3482.19465,0.98965,72.20748,6.205980724,2.066263155,0
8.66321,18.03157,42.86954,3478.87015,0.961,72.21606,6.117182399,2.036698013,0
8.67743,18.07644,42.95562,3475.5966,0.93007,72.22465,6.032192756,2.008400959,0
8.69164,18.12128,43.03872,3472.37268,0.89696,72.23325,5.951047672,1.981383941,0
8.70583,18.16608,43.11864,3469.19698,0.86177,72.24186,5.873773569,1.955655754,0
