date,date,date,date,date,date,OT,OT,OT
6.33511,7.05126,50.61945,4418.12435,-0.0757,53.72368,5.781202828316274,2.15365016614899,0.0
6.37008,7.09921,50.61033,4414.91415,-0.08215,53.73038,5.780217734788163,2.153283192890398,0.0
6.40502,7.14713,50.60046,4411.70598,-0.08872,53.73712,5.7798383270603955,2.1531418535289863,0.0
6.43993,7.19502,50.58983,4408.49953,-0.09539,53.74389,5.78007269130782,2.1532291603776463,0.0
6.47481,7.24289,50.57844,4405.29446,-0.10214,53.7507,5.780927950513213,2.15354776693488,0.0
6.50966,7.29073,50.56627,4402.09047,-0.10897,53.75754,5.782410261602075,2.154099966817433,0.0
6.54447,7.33854,50.55332,4398.88721,-0.11587,53.76441,5.784524812677342,2.1548876927301572,0.0
6.57926,7.38632,50.53958,4395.68434,-0.12281,53.77132,5.78727582030666,2.155912515455445,0.0
6.61401,7.43408,50.52505,4392.48151,-0.1298,53.77826,5.790666526814268,2.1571756428443862,0.0
6.64873,7.48181,50.50973,4389.27839,-0.13681,53.78524,5.794699197560221,2.1586779188032077,0.0
6.68342,7.52951,50.49361,4386.0746,-0.14383,53.79225,5.799375118178736,2.1604198222644797,0.0
6.71808,7.57719,50.4767,4382.86981,-0.15086,53.79929,5.80469459177851,2.1624014661441704,0.0
6.75271,7.62484,50.45899,4379.66363,-0.15787,53.80637,5.81065693610609,2.1646225962849144,0.0
6.78731,7.67246,50.4405,4376.45572,-0.16486,53.81348,5.817260480696242,2.167082590394461,0.0
6.82188,7.72006,50.42122,4373.2457,-0.17181,53.82063,5.824502564018716,2.1697804569827626,0.0
6.85641,7.76762,50.40116,4370.03321,-0.17871,53.82781,5.832379530687835,2.1727148343224765,0.0
6.89092,7.81516,50.38033,4366.81789,-0.18555,53.83502,5.840886728764788,2.1758839894439945,0.0
6.92539,7.86268,50.35874,4363.59935,-0.19231,53.84227,5.850018507229478,2.179285817193643,0.0
6.95984,7.91016,50.33639,4360.37725,-0.19899,53.84955,5.85976821368111,2.182917839377092,0.0
6.99425,7.95762,50.31331,4357.1512,-0.20557,53.85686,5.870128192357402,2.186777204021455,0.0
7.02863,8.00506,50.2895,4353.92085,-0.21204,53.86421,5.881089782574932,2.1908606847942815,0.0
7.06297,8.05246,50.26497,4350.68583,-0.21839,53.87159,5.892643317675994,2.195164680611232,0.0
7.09729,8.09984,50.23975,4347.44577,-0.22461,53.879,5.904778124609961,2.19968521548012,0.0
7.13158,8.14719,50.21385,4344.20034,-0.23067,53.88645,5.917482524264092,2.204417938624157,0.0
7.16583,8.19452,50.18729,4340.94916,-0.23658,53.89393,5.930743832672308,2.2093581249322414,0.0
7.20005,8.24181,50.16009,4337.6919,-0.24233,53.90144,5.944548363246272,2.2145006757901027,0.0
7.23424,8.28908,50.13226,4334.42821,-0.24789,53.90898,5.958881430160346,2.219840120341283,0.0
7.2684,8.33633,50.10383,4331.15775,-0.25327,53.91656,5.9737273530546835,2.2253706172391636,0.0
7.30252,8.38354,50.07483,4327.88019,-0.25844,53.92417,5.9890694632000665,2.2310859569435317,0.0
7.33662,8.43073,50.04528,4324.5952,-0.26341,53.93181,6.004890111282553,2.2369795646205617,0.0
7.37068,8.47789,50.0152,4321.30248,-0.26816,53.93948,6.021170676976981,2.2430445037092004,0.0
7.40471,8.52502,49.98461,4318.00171,-0.27268,53.94719,6.037891580462305,2.249273480210933,0.0
7.43871,8.57212,49.95356,4314.69259,-0.27696,53.95493,6.055032296043884,2.2556588477644413,0.0
7.47268,8.6192,49.92205,4311.37484,-0.28101,53.9627,6.072571368044439,2.2621926135654054,0.0
7.50661,8.66625,49.89013,4308.04817,-0.28479,53.9705,6.090486429121186,2.26886644519012,0.0
7.54051,8.71327,49.85782,4304.71232,-0.28832,53.97834,6.10875422115679,2.2756716783779187,0.0
7.57438,8.76027,49.82515,4301.36703,-0.29158,53.9862,6.127350618879094,2.282599325830149,0.0
7.60821,8.80723,49.79216,4298.01205,-0.29457,53.9941,6.1462506563409365,2.2896400870746003,0.0
7.64202,8.85417,49.75887,4294.64715,-0.29728,54.00203,6.165428556391016,2.2967843594441737,0.0
7.67579,8.90108,49.72532,4291.27212,-0.29971,54.00999,6.184857763269537,2.3040222502196235,0.0
7.70952,8.94796,49.69154,4287.88675,-0.30184,54.01798,6.204510978396457,2.311343589961612,0.0
7.74323,8.99481,49.65757,4284.49084,-0.30368,54.02601,6.224360199483929,2.318737947081134,0.0
7.7769,9.04164,49.62343,4281.08422,-0.30522,54.03406,6.244376763016855,2.326194643664633,0.0
7.81054,9.08844,49.58916,4277.66672,-0.30647,54.04214,6.264531390171433,2.333702772579869,0.0
7.84414,9.1352,49.5548,4274.23821,-0.3074,54.05026,6.284794236195664,2.3412512158714613,0.0
7.87772,9.18194,49.52038,4270.79856,-0.30803,54.05841,6.305134943272914,2.34882866445395,0.0
7.91125,9.22865,49.48593,4267.34764,-0.30836,54.06658,6.325522696849263,2.3564236390952216,0.0
7.94476,9.27533,49.45149,4263.88537,-0.30837,54.07479,6.345926285401496,2.364024512681653,0.0
7.97823,9.32198,49.41709,4260.41167,-0.30808,54.08303,6.366314163555252,2.371619533731287,0.0
8.01167,9.36861,49.38278,4256.92647,-0.30748,54.09129,6.38665451850957,2.3791968511387194,0.0
8.04507,9.4152,49.34857,4253.42974,-0.30657,54.09959,6.406915339600361,2.386744540089325,0.0
8.07844,9.46176,49.31451,4249.92145,-0.30535,54.10792,6.427064490901082,2.3942506291049215,0.0
8.11177,9.5083,49.28063,4246.4016,-0.30384,54.11627,6.447069786656642,2.4017031281448777,0.0
8.14507,9.5548,49.24697,4242.87019,-0.30202,54.12466,6.466899069352868,2.4090900576890504,0.0
8.17834,9.60128,49.21355,4239.32726,-0.2999,54.13307,6.4865202902043215,2.4163994787216088,0.0
8.21157,9.64773,49.18041,4235.77286,-0.2975,54.14152,6.505901591772155,2.423619523508362,0.0
8.24477,9.69414,49.14758,4232.20706,-0.2948,54.14999,6.525011392449882,2.4307384270699317,0.0
8.27793,9.74053,49.11509,4228.62994,-0.29183,54.1585,6.543818472483478,2.437744559226504,0.0
8.31106,9.78688,49.08298,4225.04162,-0.28857,54.16703,6.562292061187677,2.4446264570881913,0.0
8.34415,9.83321,49.05126,4221.44223,-0.28505,54.17559,6.580401925004833,2.451372857859276,0.0
8.37721,9.8795,49.01998,4217.83189,-0.28127,54.18418,6.5981184560038875,2.4579727318064095,0.0
8.41024,9.92577,48.98915,4214.21079,-0.27724,54.1928,6.61541276043074,2.464415315245948,0.0
8.44322,9.972,48.95881,4210.57909,-0.27296,54.20145,6.632256746874108,2.470690143388058,0.0
8.47618,10.0182,48.92899,4206.937,-0.26844,54.21012,6.648623213628929,2.4767870828818865,0.0
8.50909,10.06437,48.89969,4203.28474,-0.2637,54.21882,6.664485934800545,2.482696363891627,0.0
8.54198,10.11052,48.87096,4199.62252,-0.25875,54.22756,6.679819744704883,2.488408611537813,0.0
8.57482,10.15663,48.8428,4195.95062,-0.25359,54.23632,6.6946006201021895,2.493914876531548,0.0
8.60763,10.2027,48.81525,4192.26928,-0.24823,54.2451,6.7088057598337185,2.499206664841263,0.0
8.64041,10.24875,48.78832,4188.5788,-0.2427,54.25392,6.72241366138493,2.5042759662145273,0.0
8.67315,10.29477,48.76203,4184.87946,-0.237,54.26276,6.735404193952137,2.5091152813972943,0.0
8.70585,10.34075,48.7364,4181.17157,-0.23114,54.27163,6.7477586675953685,2.5137176478951644,0.0
8.73852,10.38671,48.71143,4177.45546,-0.22514,54.28053,6.759459898040874,2.518076664114017,0.0
8.77115,10.43263,48.68716,4173.73146,-0.219,54.28946,6.77049226677178,2.522186511745371,0.0
8.80375,10.47852,48.66358,4169.99992,-0.21276,54.29841,6.780841776022427,2.5260419762532145,0.0
8.83631,10.52438,48.64071,4166.2612,-0.20641,54.30739,6.790496098362106,2.5296384653452533,0.0
8.86883,10.57021,48.61855,4162.51566,-0.19997,54.3164,6.799444620528192,2.5329720253019095,0.0
8.90132,10.616,48.59713,4158.76368,-0.19346,54.32543,6.807678481282281,2.5360393550787226,0.0
8.93377,10.66177,48.57643,4155.00565,-0.18689,54.33449,6.815190603009485,2.538837818077924,0.0
8.96619,10.7075,48.55647,4151.24195,-0.18028,54.34358,6.821975716901616,2.5413654515298343,0.0
